/ASU/MAINTAIN	/ASU/XML_MAINTAIN	Maintain ASU XML
/BA1/F4_MD0012	BUSVIEWS	Market Data: Field Modif. Criteria
/BA1/F4_MD0013	BUSVIEWS	Market Data: Product Categories
/BA1/F4_MD0015	BUSVIEWS	Market Data: Application Transaction
/BA1/F4_MD0016	BUSVIEWS	Market Data: Tables
/BA1/F4_MD0018	BUSVIEWS	Market Data: Activities
/BA1/F4_MD0019	BUSVIEWS	Market Data: Fld Modif. Per Activity
/BA1/F4_MD0023	BUSVIEWS	Data Sets
/BA1/F4_SEC02	/BA1/F4_SEC_CALLBDT	Edit Prices for Fin. Instruments
/BA1/F4_SEC03	/BA1/F4_SEC_CALLBDT	Display Prices for Fin. Instruments
/BA1/F4_SEV02	/BA1/F4_SEV_CALLBDT	Edit Volatilities
/BA1/F4_SEV03	/BA1/F4_SEV_CALLBDT	Display Volatilities
/BA1/F4_VOLA_TEST	/BA1/F4_VOLA_ONLINE_TEST	Test Volatility
/BA1/F4_YC_02	/BA1/F4_YC_CALLBDT	Edit Yield Curves
/BA1/F4_YC_03	/BA1/F4_YC_CALLBDT	Display Yield Curves
/BA1/F4_YC_SHOW	/BA1/F4_YC_SHOW	Display Yld Curves and Spread Curves
/BCV/28000065	SAPLS_CUS_IMG_ACTIVITY	
/BCV/AUTH_CHECK	/BCV/R_AUTHORIZATION_CHECK	Perform Authorization Check
/BCV/AUTH_HOLDER	/BCV/R_ACL_AUTH_HOLDER	Where-Used List of User Group in ACL
/BCV/CONS_CHECK	/BCV/R_FND_CONS_CHECK	Perform Consistency Check
/BCV/DEL_PERS	/BCV/R_UIF_DELETE_PERS	Delete Personalization and User Data
/BCV/DEL_SSHOT	/BCV/R_UIF_DELETE_SNAPSHOTS	Delete Snapshots
/BCV/GRPING		Define Groupings for BCV Objects
/BCV/IMG	/BCV/R_DISPLAY_IMG	Business Context Viewer Customizing
/BCV/MEANING		Define Meanings
/BCV/MIGRATION	/BCV/R_FND_DATA_MIGRATION	Data migration from PCV to BCV
/BCV/QCACHE		Maintain Query Cache
/BCV/QCACHE_DELETE	/BCV/R_QRM_CACHE_DELETE	Delete query cache
/BCV/QDISPATCHER		Maintain Query Dispatcher Settings
/BCV/QSTAT	/BCV/R_QRM_STATISTICS	Display BCV Query Statistics
/BCV/QUERY		Define BCV Queries
/BCV/SINC		Define Search Connectors
/BCV/SSHOTS		Define Snapshot Parameter
/BCV/SSTAT	/BCV/R_SIN_STATISTICS	Display Search Connector Statistics
/BCV/TEST_QUERY	/BCV/R_QRM_TEST_QUERY	Test BCV Query
/BCV/TEST_SEARCHCON	/BCV/R_SIN_TEST_SEARCH_CON	Search Connector Test
/BCV/UDASH		Define Dashboards
/BCV/UGRP		Define Query View Hierarchies
/BCV/UPRINT		Define Printing Parameters
/BCV/UPRVW		Define Overviews
/BCV/UQVIEW		Define Query Views
/BDL/SDCC	/BDL/TASKMANAGER_ALL	Service Data Control Center
/BEV1/01002508	SAPLS_CUS_IMG_ACTIVITY	
/BEV1/10000557	SAPLS_CUS_IMG_ACTIVITY	
/BEV1/10000796	SAPLS_CUS_IMG_ACTIVITY	
/BEV1/91000075	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000082	SAPLS_CUS_IMG_ACTIVITY	Material Sorting 1
/BEV1/91000083	SAPLS_CUS_IMG_ACTIVITY	Material Sorting 2
/BEV1/91000084	SAPLS_CUS_IMG_ACTIVITY	Material Sorting 3
/BEV1/91000085	SAPLS_CUS_IMG_ACTIVITY	Material Sorting 4
/BEV1/91000086	SAPLS_CUS_IMG_ACTIVITY	Material Sorting 5
/BEV1/91000098	SAPLS_CUS_IMG_ACTIVITY	Billing Types w/o Empties Update
/BEV1/91000099	SAPLS_CUS_IMG_ACTIVITY	Valid Empties Fields
/BEV1/91000100	SAPLS_CUS_IMG_ACTIVITY	Partner Role in Empties
/BEV1/91000101	SAPLS_CUS_IMG_ACTIVITY	Empties Material Types
/BEV1/91000102	SAPLS_CUS_IMG_ACTIVITY	Empties Item Categories
/BEV1/91000103	SAPLS_CUS_IMG_ACTIVITY	Manage Empties Groups
/BEV1/91000104	SAPLS_CUS_IMG_ACTIVITY	Empties Formulas
/BEV1/91000105	SAPLS_CUS_IMG_ACTIVITY	Empties material
/BEV1/91000106	SAPLS_CUS_IMG_ACTIVITY	Empties Update Sequence Number
/BEV1/91000115	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000116	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000117	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000118	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000120	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000121	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000122	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000123	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000138	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000139	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000140	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000141	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000142	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000143	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000144	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000145	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000146	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000147	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000148	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000149	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000150	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000151	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000152	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000153	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000154	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000155	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000156	SAPLS_CUS_IMG_ACTIVITY	#
/BEV1/91000157	SAPLS_CUS_IMG_ACTIVITY	#
/BEV1/91000158	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000162	SAPLS_CUS_IMG_ACTIVITY	Billing Type for Message Type
/BEV1/91000171	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000172	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000173	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000174	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000175	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000176	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000177	SAPLS_CUS_IMG_ACTIVITY	'
/BEV1/91000186	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000188	SAPLS_CUS_IMG_ACTIVITY	IMG
/BEV1/91000218	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV1/TSSVARI
/BEV1/BO_MIGERP02	/BEV1/BO_MIGERP02	Rebate check report
/BEV1/EM0		Material Sorting Variant
/BEV1/EM1		Form for Material Sorting Variant
/BEV1/EM2		Maintenance of Print Indicator
/BEV1/EM3		Maintenance Empties Material Types
/BEV1/EM4		Maintenance of Empties Materials
/BEV1/EM5		Empties: Assign Item Categories
/BEV1/EMA	/BEV1/EMLSALD	Empties Balance
/BEV1/EMB		Archive Monthly Empties Stock
/BEV1/EMC		Reload Monthly Empties Stock
/BEV1/EMD		Archive Empties Update
/BEV1/EME		Reload Empties Update
/BEV1/EMF	/BEV1/EMARCHL	Delete Reloaded Empties Records
/BEV1/EMN		Empties Update Number Assignment
/BEV1/EMS	/BEV1/EMAUSW	Empties Evaluation
/BEV1/EM_MIGERP01	/BEV1/EM_MIGERP01	Empties Migration
/BEV1/NEMB51	/BEV1/NERM07DOCS	Material Document List (w. Empties)
/BEV1/NE_LISTBALPO	/BEV1/NE_LISTBALPO	Empties Balances in Purchasing
/BEV1/RP_MIGERP01	/BEV1/RP_MIGERP01	Migration of Driver Master
/BEV1/RP_MIGERP02	/BEV1/RP_MIGERP02	Migration of Loading Units
/BEV1/RP_MIGERP04	/BEV1/RP_MIGERP04	Migration of Vehicle Master
/BEV1/RP_MIGERP05	/BEV1/RP_MIGERP05	Convert Vehicle Key
/BEV1/RP_MIGERP06	/BEV1/RP_MIGERP06	Convert Vehicle Type Key
/BEV1/RP_MIGERP07	/BEV1/RP_MIGERP07	Migration of Tour Master
/BEV1/SR0	/BEV1/SAPMSR0	Enter Sales Returns Analysis
/BEV1/SR1	/BEV1/SAPMSR0	Display Sales Returns Analysis
/BEV1/SR2	/BEV1/SRLST1	Sales Returns Orders List
/BEV1/TSMA	/BEV1/SAPMTSMA	Part Load Lift Orders
/BEV1/VDT685B		Assi. of Shipment Message/Bill.Type
/BEV2/01000033	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/01000034	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/01002113	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000021	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000022	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000023	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000024	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000025	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000026	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000027	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000028	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/85000041	SAPLS_CUS_IMG_ACTIVITY	
/BEV2/91000033	SAPLS_CUS_IMG_ACTIVITY	Basic Settings for Excise Duty
/BEV2/91000034	SAPLS_CUS_IMG_ACTIVITY	Maintain Tax Types
/BEV2/91000036	SAPLS_CUS_IMG_ACTIVITY	Maintain Tax-Dep. Material Groups
/BEV2/91000037	SAPLS_CUS_IMG_ACTIVITY	Maintain Tax-Indep. Material Groups
/BEV2/91000038	SAPLS_CUS_IMG_ACTIVITY	Maintain Procurement Types f. Schema
/BEV2/91000039	SAPLS_CUS_IMG_ACTIVITY	Maintain Procurement Types Schema
/BEV2/91000040	SAPLS_CUS_IMG_ACTIVITY	Maintain Additional Issues
/BEV2/91000041	SAPLS_CUS_IMG_ACTIVITY	Maintain Title Rows of Tax Warehouse
/BEV2/91000042	SAPLS_CUS_IMG_ACTIVITY	Assign Storage Loc. to Tax Warehouse
/BEV2/91000043	SAPLS_CUS_IMG_ACTIVITY	Maintain payroll units
/BEV2/91000044	SAPLS_CUS_IMG_ACTIVITY	Define Tax Warehouse
/BEV2/91000045	SAPLS_CUS_IMG_ACTIVITY	Define Actual Shrinkage
/BEV2/91000046	SAPLS_CUS_IMG_ACTIVITY	Define Theoretical Shrinkage
/BEV2/91000047	SAPLS_CUS_IMG_ACTIVITY	Maint. Warehse Shrink. Rate - St.Loc
/BEV2/91000048	SAPLS_CUS_IMG_ACTIVITY	Maint. Warehse Shrink. Rate - St.Typ
/BEV2/91000049	SAPLS_CUS_IMG_ACTIVITY	Storage Types for Shrinkage Rate
/BEV2/91000050	SAPLS_CUS_IMG_ACTIVITY	Def. of Entries to Post Subsequently
/BEV2/91000051	SAPLS_CUS_IMG_ACTIVITY	Mvt Cat for Mvt Type + Cost Center
/BEV2/91000052	SAPLS_CUS_IMG_ACTIVITY	Special Partner Type per Cust. Group
/BEV2/91000053	SAPLS_CUS_IMG_ACTIVITY	Mvmnt Category per Mvmnt Type
/BEV2/91000054	SAPLS_CUS_IMG_ACTIVITY	Excise Duty Movement Categories
/BEV2/91000055	SAPLS_CUS_IMG_ACTIVITY	Procurement Types per Block Schema
/BEV2/91000056	SAPLS_CUS_IMG_ACTIVITY	Procurement Types Block Schema
/BEV2/91000057	SAPLS_CUS_IMG_ACTIVITY	Maintain Print Format Items
/BEV2/91000058	SAPLS_CUS_IMG_ACTIVITY	Excise Duty Print Formats
/BEV2/91000059	SAPLS_CUS_IMG_ACTIVITY	Replace Stock Ledger Groups
/BEV2/91000060	SAPLS_CUS_IMG_ACTIVITY	Properties of Stock Ledger Groups
/BEV2/91000061	SAPLS_CUS_IMG_ACTIVITY	Define Stock Ledger Groups
/BEV2/91000062	SAPLS_CUS_IMG_ACTIVITY	Obsolete: Do Not Use
/BEV2/91000063	SAPLS_CUS_IMG_ACTIVITY	Excise Duty - Print Control
/BEV2/91000064	SAPLS_CUS_IMG_ACTIVITY	Excise Duty - Text Modules
/BEV2/91000065	SAPLS_CUS_IMG_ACTIVITY	Maintain tax rates
/BEV2/91000066	SAPLS_CUS_IMG_ACTIVITY	Excise Duty - Program Control
/BEV2/91000067	SAPLS_CUS_IMG_ACTIVITY	ED Form Substitution (SAP Script)
/BEV2/91000068	SAPLS_CUS_IMG_ACTIVITY	ED Database Access Optimization
/BEV2/91000069	SAPLS_CUS_IMG_ACTIVITY	Exise Duty Error Message
/BEV2/91000070	SAPLS_CUS_IMG_ACTIVITY	Excise Duty Report Threshold
/BEV2/91000160	SAPLS_CUS_IMG_ACTIVITY	Obsolete: Do Not Use
/BEV2/91000161	SAPLS_CUS_IMG_ACTIVITY	Obsolete: Do Not Use
/BEV2/91000185	SAPLS_CUS_IMG_ACTIVITY	ED Form Substitution (SmartForms)
/BEV2/91000195	SAPLS_CUS_IMG_ACTIVITY	List Types for Archiving
/BEV2/91000196	SAPLS_CUS_IMG_ACTIVITY	ED Archiving Parameter
/BEV2/91000198	SAPLS_CUS_IMG_ACTIVITY	Define Special Partner Types
/BEV2/91000199	SAPLS_CUS_IMG_ACTIVITY	Special Partner Types for GR
/BEV2/91000200	SAPLS_CUS_IMG_ACTIVITY	Special Partner Types for Vendors
/BEV2/91000201	SAPLS_CUS_IMG_ACTIVITY	Special Partner Types for Cust.Group
/BEV2/91000202	SAPLS_CUS_IMG_ACTIVITY	EU: Affiliated Non-EU Countries
/BEV2/CS_ARCHIVE	/BEV2/CS_ARCHIVE	Delete EMCS Data
/BEV2/CS_COCKPIT	/BEV2/CS_COCKPIT	EMCS Cockpit
/BEV2/CS_EMCS_NO	SAPMSNUM	Maintain Number Range: /BEV2/EMCS
/BEV2/CS_REG_CON_CER		Certificates for Temporary Consignee
/BEV2/ED	/BEV2/MENUED	IS Beverage: Excise Duty
/BEV2/ED00	/BEV2/ED_MENU_CALL	IS Beverage Area Menu ED
/BEV2/EDAC	/BEV2/EDPABJB1	Year-end closing
/BEV2/EDARCMDRELOAD	/BEV2/ED_ARC_MD_RELOAD	Reload Documents
/BEV2/EDARCMDSAVE		Excise Duty: Archive Documents
/BEV2/EDB1	/BEV2/EDFSHWHT	Production Shrinkage (Theoret.) List
/BEV2/EDB2	/BEV2/EDFSHWHP	Production Shrinkage (Actual) List
/BEV2/EDB3	/BEV2/EDFSHWAT	Filling Shrinkage (Theoretical) List
/BEV2/EDB4	/BEV2/EDFSHWAP	Filling Shrinkage (Actual) List
/BEV2/EDB5	/BEV2/EDFSHWRT	Retrograde Shrinkage List
/BEV2/EDB6	/BEV2/EDFSHWLO	Storage Location Shrinkage List
/BEV2/EDC1		Tax Types Definition
/BEV2/EDC10		ED Procurement Type Assignment
/BEV2/EDC2		Tax Warehouse Definition
/BEV2/EDC3		SAP Stor. Loc. for ED Tax Warehouse
/BEV2/EDC5		ED Movement Categories per Tax Type
/BEV2/EDC6		Assignment Mvmnt Types to Mvmnt Cat.
/BEV2/EDC7		Properties of Stock Ledger Groups
/BEV2/EDC8		Print Formats Stock Ledger
/BEV2/EDC9		Movement Categories Maintenance
/BEV2/EDCA		Returns: Order Reasons/Tax Deferral
/BEV2/EDCB		Customer Groups for Special Customer
/BEV2/EDCE		Definition of Movement Categories
/BEV2/EDCF		Excise Duty Units of Measure
/BEV2/EDCG		Assignment Cost Center for ED Type
/BEV2/EDCH		Excise Duty Printer Control
/BEV2/EDCI		Excise Duty Tax Rates
/BEV2/EDCJ		Column Bookable upon Period-End Cls.
/BEV2/EDCK		Returns: Tax Deducting Item Categor.
/BEV2/EDCL		Excise Duty: Basic Settings
/BEV2/EDCM		Header Lines for Tax Warehouse
/BEV2/EDCN		Storage Types for Stock Shrink. Rate
/BEV2/EDCO		Shrinkage Rate Rel. to Tax Warehouse
/BEV2/EDCP		Shrinkage Rate Rel. to Storage Loc.
/BEV2/EDCPROTO	/BEV2/EDPROTOKOLL	ED: De-/activate Log
/BEV2/EDCQ		Define Theoretical Shrinkage
/BEV2/EDCR		Define Actual Shrinkage
/BEV2/EDCSLX		Stock Ledger Add. Fields: Definition
/BEV2/EDCSLXC		Stock Ledger Add. Fields: Conditions
/BEV2/EDCV		Replace ED Standard Programs
/BEV2/EDCW		Excise Duty - Report Thresholds
/BEV2/EDCX		Excise Duty - Error Texts
/BEV2/EDCY	/BEV2/EDTEXTED	Define Separator Sheet/Colle. Filing
/BEV2/EDD2	/BEV2/EDSTSLAG	Goods Recipient: General Tax Data
/BEV2/EDD3	/BEV2/EDSTEUD3	Ship-To-Party - EU Special Cases
/BEV2/EDDD	/BEV2/EDMSEXPF3	Disregarded Rocuments (General)
/BEV2/EDDEL	/BEV2/EDMSEPF2	Maintain Deleted Documents
/BEV2/EDDS	/BEV2/EDMSESEL	Start Standard Document Selection
/BEV2/EDFC	/BEV2/EDXXSAMM1	Collective Filing/Self-Assessment
/BEV2/EDFE	/BEV2/EDMSEPF4	Maintain Adjustment Documents
/BEV2/EDFF	/BEV2/EDWF	ED: Additional Functions
/BEV2/EDFK	/BEV2/EDFPANM1	Spirits Tax Filing
/BEV2/EDIN	/BEV2/EDXXVBSB1	Inventory Note (General)
/BEV2/EDIS	/BEV2/EDXXVBSB2	Inventory Settlement (General)
/BEV2/EDK1	/BEV2/EDSTSLAG	Vendors: General Tax Data
/BEV2/EDK2	/BEV2/EDSTEUK2	Vendors: EU Special Cases
/BEV2/EDL1	/BEV2/EDBMATLI	List of Material Master Data
/BEV2/EDL2	/BEV2/EDBSTLLI	List of Tax Warehouse Master Data
/BEV2/EDM1	/BEV2/EDSTMAT	ED Material Master (Client)
/BEV2/EDM2	/BEV2/EDSTMAT	ED Material Master (Company Code)
/BEV2/EDM3	/BEV2/EDSTMAT	Excise Duty Material Master (Plant)
/BEV2/EDMC	/BEV2/EDPABMB1	Period Closing Month (Beer)
/BEV2/EDMK1	/BEV2/SAPMEDFF	Create Manual Document Adjustments
/BEV2/EDMK2	/BEV2/SAPMEDFF	Change Adjustment Document
/BEV2/EDMKE	/BEV2/EDMSEPF4	Maintain Manual Adjustment Documents
/BEV2/EDP0	/BEV2/EDBPRUEF	Check Master Data
/BEV2/EDP1	/BEV2/EDBMATPR	Check Material Master Data
/BEV2/EDP2	/BEV2/EDBSTLPR	Check Tax Warehouse
/BEV2/EDP3	/BEV2/EDBBWAPR	Check Movement Types
/BEV2/EDP4	/BEV2/EDBDRUPR	Check Print Parameters
/BEV2/EDP5	/BEV2/EDFLBTYP	Check Movem.Cat./Stock Ledger Group
/BEV2/EDP6	/BEV2/EDBWEMPFPR	TestProgram Customers/Ship-ToParties
/BEV2/EDP7	/BEV2/EDBLIEFTPR	Test Program Creditors/Vendors
/BEV2/EDP8	/BEV2/EDXLISPR	Consistency Check of LIS Structure
/BEV2/EDPP		Define Printing Format Items
/BEV2/EDRD	/BEV2/EDMSEPF1	Maintain Rejected Documents
/BEV2/EDSL	/BEV2/EDABW01	Excise Duty Movement List
/BEV2/EDSLSD	/BEV2/EDABW001	Stock Ledger Entries f. SD Documents
/BEV2/EDT2	/BEV2/EDMSERES	Reset ED Document Transfer
/BEV2/EDT3	/BEV2/EDMSEL01	Excise Duty - Document Evaluation
/BEV2/EDT4	/BEV2/EDPABMBR	Reset Period
/BEV2/EDT5	/BEV2/EDPABJBR	Reset Year-End Closing
/BEV2/EDT7	/BEV2/EDMSESES	ED: Choice for Document Selection
/BEV2/EDTP		Display Excise Duty Periods
/BEV2/EDTPY		Display ED Year-End Closings
/BEV2/EDTR	/BEV2/EDXXPANM1	Tax Return (General)
/BEV2/EDWA	/BEV2/EDSETWRK	Set Work Area
/BEV2/ED_ARCDOC_REFR	/BEV2/ED_REFRESH_DOCID_TABLE	Update Index Table
/BEV2/ED_CHECK_TOOL	/BEV2/ED_CHECK_TOOL_FIXSTOCK	Comparison of Fixed Stocks
/BEV2/ED_CHGLOG_MAT	/BEV2/ED_CHGLOG_MAT	Material Master Change History
/BEV2/ED_DEL_FIXST	/BEV2/ED_DELETE_FIXSTOCKS	Delete Fixed Stocks
/BEV2/ED_INT_1	/BEV2/EDCHK_EDMSE	ED Documents: Consistency Checks
/BEV2/ED_INT_2	/BEV2/EDCHK_MSEG_STORNO	Check ED Document Rel. to MSEG ID
/BEV2/ED_INT_3	/BEV2/EDCHK_ED907K_1	ED:Check Stock Ledger Grp Head. Ent.
/BEV2/ED_INT_4	/BEV2/EDCHK_MSEG_EDMSE	Check MSEG ID Rel. to ED Document
/BEV2/ED_INT_S1	/BEV2/ED_TOOL_COLLECTION	ED Toolbox
/BEV2/ED_INT_S2	/BEV2/ED_PROTOKOLL_LIST	Issue ED Internal Log
/BEV2/ED_INT_S3	/BEV2/ED_TOOL_BRKMSG	Express Message for R/3 User
/BEV2/ED_INT_S4	/BEV2/EDTOOL_LIS_OPTIMIZE	Compress ED Statistics Data
/BEV2/ED_INT_S5	/BEV2/ED_TOOL_TCODE_CHECK	ED: List Transaction Authorization
/BEV2/ED_INT_S6	/BEV2/ED_TOOL_CHECK_AUTH_TWH	ED: List Tax Warehouse Authorization
/BEV2/ED_LDS_MNG	/BEV2/ED_LDS_MANAGEMENT	LDS: Maint.Dialog AAD Manag. Tab.
/BEV2/ED_READ_ARCDOC	/BEV2/ED_READ_ARCHIVE_DOCUMENT	Read Archived Documents
/BEV2/ED_WRITE_FIXST	/BEV2/ED_WRITE_FIXSTOCKS	Update Fixed Stocks
/BEV4/01000010	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDFAUFTRV
/BEV4/77000017	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDVKORGZ_V
/BEV4/77000018	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDANFVKO_V
/BEV4/77000019	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDAUSGABE_V
/BEV4/77000020	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDPFAD_V
/BEV4/77000021	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLAF
/BEV4/77000022	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLPERIGRP
/BEV4/77000023	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLPERIRAS
/BEV4/77000024	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLPERIVIE
/BEV4/77000025	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDPERIOD_V
/BEV4/77000026	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDKART_V
/BEV4/77000027	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDROLZU_V
/BEV4/77000028	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDIFST_V
/BEV4/77000029	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDANFBEL_V
/BEV4/77000030	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLDSTAT_V
/BEV4/77000031	SAPLS_CUS_IMG_ACTIVITY	IMG Activity: /BEV4/PLCU
/BEV4/77000399	SAPLS_CUS_IMG_ACTIVITY	General Customizing Pendulum List
/BEV4/77000400	SAPLS_CUS_IMG_ACTIVITY	Settings PL Requirements
/BEV4/PLAA	/BEV4/SAPMPLABANF	Display Sales Request Data
/BEV4/PLAC	/BEV4/SAPMPLABANF	Change Sales Request Data
/BEV4/PLAE	/BEV4/SAPMPLERFMAN	Correction of Incorrect Confirmation
/BEV4/PLAF	/BEV4/PLPANFORT	Aut. Filling of Update Determination
/BEV4/PLAN	/BEV4/SAPMPLABANF	New Creation of Sales Request Data
